0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
156 1644 156 164 160 1604 156 156 160 164 
512 504 524 512 536 536 540 500 512 508 
892 920 904 892 896 956 916 932 920 956 
1656 1704 1676 1712 1656 1684 1696 1656 1648 1688 
3452 3336 3352 3432 3136 3172 3172 3124 3460 3128 
6412 6384 6408 6380 6404 6412 6404 6400 6404 6392 
12648 12668 12640 12700 12704 12668 12680 12664 12668 12640 
