28768870 22696463 28329315 22623112 22816740 28422889 22658185 22743481 23045777 22764446 
33098389 26645074 26396870 27082076 28480463 32747277 32799129 30151425 26987091 27189316 
34394241 33802775 33359148 39108927 33704370 33437148 39715760 33120759 33794870 41653943 
48553611 47671203 58800555 48797260 47819204 54031129 47676276 48472888 59381054 47345055 
77311759 69007687 62823685 75861554 75626168 68977907 75025480 63434759 75111683 75559630 
95789942 93999721 118129425 94690445 98979740 117113682 94279183 111395832 93859128 117730593 
148744351 150411981 166715776 149940796 150498889 173644760 150356424 154576371 151777778 149879514 
267578404 263138425 254556166 283768256 274401982 262475151 263309001 264233143 262147000 266151795 
485064760 508566518 485636294 485168480 485542591 485570276 511081483 488361531 485875647 508674015 
