0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
1432 1496 156 1616 1496 228 160 0 156 156 
472 520 512 520 508 512 512 512 556 528 
916 900 896 928 892 900 892 916 936 908 
1656 1708 1716 1656 1700 1680 1664 3256 1708 1688 
3128 3152 3428 3176 3120 3432 3128 3496 3176 3152 
6436 6400 6376 6372 6432 6416 6376 6412 6376 6392 
12640 12676 12700 12656 12660 12700 12648 12704 12684 12624 
